GatedDeltaNetOptions	VocabSize	src/NeuralNetworks/GatedDeltaNetLanguageModel.cs	1
GenerativeAdversarialNetworkOptions	ImageSize	src/NeuralNetworks/GenerativeAdversarialNetwork.cs	1
GenerativeAdversarialNetworkOptions	LatentSize	src/NeuralNetworks/GenerativeAdversarialNetwork.cs	1
GloVeOptions	EmbeddingDim	src/NeuralNetworks/GloVe.cs	1
GloVeOptions	VocabSize	src/NeuralNetworks/GloVe.cs	1
Gpt4VisionOptions	ImageSize	src/NeuralNetworks/Gpt4VisionNeuralNetwork.cs	1
Gpt4VisionOptions	MaxTextLength	src/NeuralNetworks/Gpt4VisionNeuralNetwork.cs	1
GradientBanditOptions	StepSize	src/ReinforcementLearning/Agents/GradientBanditAgent.cs	1
GraphAttentionNetworkOptions	HiddenSize	src/NeuralNetworks/GraphAttentionNetwork.cs	1
GraphAttentionNetworkOptions	NodeFeatureSize	src/NeuralNetworks/GraphAttentionNetwork.cs	1
GraphAttentionNetworkOptions	NumHeads	src/NeuralNetworks/GraphAttentionNetwork.cs	1
GraphIsomorphismNetworkOptions	HiddenSize	src/NeuralNetworks/GraphIsomorphismNetwork.cs	1
GraphIsomorphismNetworkOptions	NodeFeatureSize	src/NeuralNetworks/GraphIsomorphismNetwork.cs	1
GraphIsomorphismNetworkOptions	NumLayers	src/NeuralNetworks/GraphIsomorphismNetwork.cs	1
GriffinOptions	ModelDim	src/NeuralNetworks/GriffinLanguageModel.cs	1
GriffinOptions	NumLayers	src/NeuralNetworks/GriffinLanguageModel.cs	1
GriffinOptions	VocabSize	src/NeuralNetworks/GriffinLanguageModel.cs	1
HTMNetworkOptions	ColumnCount	src/NeuralNetworks/HTMNetwork.cs	1
HTMNetworkOptions	InputSize	src/NeuralNetworks/HTMNetwork.cs	1
HopeNetworkOptions	HiddenSize	src/NeuralNetworks/HopeNetwork.cs	1
HopeNetworkOptions	InputSize	src/NeuralNetworks/HopeNetwork.cs	1
HopfieldNetworkOptions	MaxPatterns	src/NeuralNetworks/HopfieldNetwork.cs	1
HopfieldNetworkOptions	PatternSize	src/NeuralNetworks/HopfieldNetwork.cs	1
HyperbolicNeuralNetworkOptions	Curvature	src/NeuralNetworks/HyperbolicNeuralNetwork.cs	1
HyperbolicNeuralNetworkOptions	HiddenSize	src/NeuralNetworks/HyperbolicNeuralNetwork.cs	1
HyperbolicNeuralNetworkOptions	InputSize	src/NeuralNetworks/HyperbolicNeuralNetwork.cs	1
ImageBindOptions	EmbeddingDim	src/NeuralNetworks/ImageBindNeuralNetwork.cs	1
ImageBindOptions	ImageSize	src/NeuralNetworks/ImageBindNeuralNetwork.cs	1
InfoGANOptions	LatentSize	src/NeuralNetworks/InfoGAN.cs	1
InfoGANOptions	NumCategoricalCodes	src/NeuralNetworks/InfoGAN.cs	1
InfoGANOptions	NumContinuousCodes	src/NeuralNetworks/InfoGAN.cs	1
InstructorEmbeddingOptions	EmbeddingDim	src/NeuralNetworks/InstructorEmbedding.cs	1
InstructorEmbeddingOptions	MaxSequenceLength	src/NeuralNetworks/InstructorEmbedding.cs	1
JambaOptions	ModelDim	src/NeuralNetworks/JambaLanguageModel.cs	1
JambaOptions	NumLayers	src/NeuralNetworks/JambaLanguageModel.cs	1
JambaOptions	VocabSize	src/NeuralNetworks/JambaLanguageModel.cs	1
LLaVAOptions	ImageSize	src/NeuralNetworks/LLaVANeuralNetwork.cs	1
LLaVAOptions	MaxTextLength	src/NeuralNetworks/LLaVANeuralNetwork.cs	1
LiquidStateMachineOptions	InputSize	src/NeuralNetworks/LiquidStateMachine.cs	1
LiquidStateMachineOptions	ReservoirSize	src/NeuralNetworks/LiquidStateMachine.cs	1
Mamba2Options	ModelDim	src/NeuralNetworks/Mamba2LanguageModel.cs	1
Mamba2Options	NumLayers	src/NeuralNetworks/Mamba2LanguageModel.cs	1
Mamba2Options	VocabSize	src/NeuralNetworks/Mamba2LanguageModel.cs	1
MambaOptions	ModelDim	src/NeuralNetworks/MambaLanguageModel.cs	1
MambaOptions	NumLayers	src/NeuralNetworks/MambaLanguageModel.cs	1
MambaOptions	VocabSize	src/NeuralNetworks/MambaLanguageModel.cs	1
MambularOptions	ModelDim	src/NeuralNetworks/Tabular/MambularNetwork.cs	1
MatryoshkaEmbeddingOptions	Dimensions	src/NeuralNetworks/MatryoshkaEmbedding.cs	1
MatryoshkaEmbeddingOptions	EmbeddingDim	src/NeuralNetworks/MatryoshkaEmbedding.cs	1
MemoryNetworkOptions	EmbeddingSize	src/NeuralNetworks/MemoryNetwork.cs	1
MemoryNetworkOptions	InputSize	src/NeuralNetworks/MemoryNetwork.cs	1
MemoryNetworkOptions	MemorySize	src/NeuralNetworks/MemoryNetwork.cs	1
MeshCNNOptions	HiddenSize	src/NeuralNetworks/MeshCNN.cs	1
MeshCNNOptions	NumLayers	src/NeuralNetworks/MeshCNN.cs	1
MixtureOfExpertsOptions	HiddenSize	src/NeuralNetworks/MixtureOfExpertsNeuralNetwork.cs	1
MobileNetV3Options	NumClasses	src/NeuralNetworks/MobileNetV3Network.cs	1
MobileNetV3Options	Variant	src/NeuralNetworks/MobileNetV3Network.cs	1
NEATOptions	InputSize	src/NeuralNetworks/NEAT.cs	1
NEATOptions	OutputSize	src/NeuralNetworks/NEAT.cs	1
NEATOptions	PopulationSize	src/NeuralNetworks/NEAT.cs	1
NeuralNetworkOptions	HiddenLayers	src/NeuralNetworks/NeuralNetwork.cs	1
NeuralNetworkOptions	InputSize	src/NeuralNetworks/NeuralNetwork.cs	1
NeuralTuringMachineOptions	InputSize	src/NeuralNetworks/NeuralTuringMachine.cs	1
NeuralTuringMachineOptions	MemorySize	src/NeuralNetworks/NeuralTuringMachine.cs	1
NeuralTuringMachineOptions	MemoryWordSize	src/NeuralNetworks/NeuralTuringMachine.cs	1
OctonionNeuralNetworkOptions	HiddenSize	src/NeuralNetworks/OctonionNeuralNetwork.cs	1
OctonionNeuralNetworkOptions	InputSize	src/NeuralNetworks/OctonionNeuralNetwork.cs	1
Pix2PixOptions	ImageSize	src/NeuralNetworks/Pix2Pix.cs	1
Pix2PixOptions	InputChannels	src/NeuralNetworks/Pix2Pix.cs	1
Pix2PixOptions	OutputChannels	src/NeuralNetworks/Pix2Pix.cs	1
QuantumNeuralNetworkOptions	NumLayers	src/NeuralNetworks/QuantumNeuralNetwork.cs	1
QuantumNeuralNetworkOptions	NumQubits	src/NeuralNetworks/QuantumNeuralNetwork.cs	1
RWKV7Options	ModelDim	src/NeuralNetworks/RWKV7LanguageModel.cs	1
RWKV7Options	NumLayers	src/NeuralNetworks/RWKV7LanguageModel.cs	1
RWKV7Options	VocabSize	src/NeuralNetworks/RWKV7LanguageModel.cs	1
RadialBasisFunctionNetworkOptions	InputSize	src/NeuralNetworks/RadialBasisFunctionNetwork.cs	1
RadialBasisFunctionNetworkOptions	NumCenters	src/NeuralNetworks/RadialBasisFunctionNetwork.cs	1
RecurrentGemmaOptions	ModelDim	src/NeuralNetworks/RecurrentGemmaLanguageModel.cs	1
RecurrentGemmaOptions	NumLayers	src/NeuralNetworks/RecurrentGemmaLanguageModel.cs	1
RecurrentGemmaOptions	VocabSize	src/NeuralNetworks/RecurrentGemmaLanguageModel.cs	1
RecurrentNeuralNetworkOptions	HiddenSize	src/NeuralNetworks/RecurrentNeuralNetwork.cs	1
RecurrentNeuralNetworkOptions	InputSize	src/NeuralNetworks/RecurrentNeuralNetwork.cs	1
RecurrentNeuralNetworkOptions	NumLayers	src/NeuralNetworks/RecurrentNeuralNetwork.cs	1
ResidualNeuralNetworkOptions	HiddenSize	src/NeuralNetworks/ResidualNeuralNetwork.cs	1
ResidualNeuralNetworkOptions	InputSize	src/NeuralNetworks/ResidualNeuralNetwork.cs	1
ResidualNeuralNetworkOptions	NumResidualBlocks	src/NeuralNetworks/ResidualNeuralNetwork.cs	1
RestrictedBoltzmannMachineOptions	HiddenSize	src/NeuralNetworks/RestrictedBoltzmannMachine.cs	1
RestrictedBoltzmannMachineOptions	VisibleSize	src/NeuralNetworks/RestrictedBoltzmannMachine.cs	1
SARIMAOptions	DifferencingOrder	src/TimeSeries/SARIMAModel.cs	1
SARIMAOptions	MAOrder	src/TimeSeries/SARIMAModel.cs	1
SGPTOptions	EmbeddingDim	src/NeuralNetworks/SGPT.cs	1
SGPTOptions	MaxSequenceLength	src/NeuralNetworks/SGPT.cs	1
SPLADEOptions	MaxSequenceLength	src/NeuralNetworks/SPLADE.cs	1
SPLADEOptions	VocabSize	src/NeuralNetworks/SPLADE.cs	1
SambaOptions	ModelDim	src/NeuralNetworks/SambaLanguageModel.cs	1
SambaOptions	NumLayers	src/NeuralNetworks/SambaLanguageModel.cs	1
SambaOptions	VocabSize	src/NeuralNetworks/SambaLanguageModel.cs	1
SiameseNetworkOptions	InputSize	src/NeuralNetworks/SiameseNetwork.cs	1
SiameseNeuralNetworkOptions	EmbeddingSize	src/NeuralNetworks/SiameseNeuralNetwork.cs	1
SiameseNeuralNetworkOptions	InputSize	src/NeuralNetworks/SiameseNeuralNetwork.cs	1
SimCSEOptions	EmbeddingDim	src/NeuralNetworks/SimCSE.cs	1
SimCSEOptions	MaxSequenceLength	src/NeuralNetworks/SimCSE.cs	1
SparseNeuralNetworkOptions	HiddenSize	src/NeuralNetworks/SparseNeuralNetwork.cs	1
SparseNeuralNetworkOptions	InputSize	src/NeuralNetworks/SparseNeuralNetwork.cs	1
SparseNeuralNetworkOptions	Sparsity	src/NeuralNetworks/SparseNeuralNetwork.cs	1
SpikingNeuralNetworkOptions	HiddenSize	src/NeuralNetworks/SpikingNeuralNetwork.cs	1
SpikingNeuralNetworkOptions	InputSize	src/NeuralNetworks/SpikingNeuralNetwork.cs	1
SpikingNeuralNetworkOptions	TimeSteps	src/NeuralNetworks/SpikingNeuralNetwork.cs	1
SpiralNetOptions	HiddenSize	src/NeuralNetworks/SpiralNet.cs	1
StateSpaceModelOptions	StateDimension	src/TimeSeries/StateSpaceModel.cs	1
StyleGANOptions	LatentSize	src/NeuralNetworks/StyleGAN.cs	1
StyleGANOptions	MaxResolution	src/NeuralNetworks/StyleGAN.cs	1
